0,1,2,label
209.1,21114.0,24.74,10
209.2,21114.0,24.74,10
210.0,21114.0,24.74,10
210.1,21114.0,24.74,10
210.2,2414.0,24.74,10
211.0,21114.0,24.74,10
211.1,21110.0,24.7,10
211.2,21110.0,24.7,10
212.1,21164.0,24.64,10
212.2,21164.0,24.64,10
213.0,21164.0,24.64,10
213.1,21110.0,24.7,10
214.1,21113.0,24.73,10
214.2,21111.0,24.71,10
215.0,21113.0,24.73,10
215.1,21110.0,24.7,10
216.1,21111.0,24.71,10
216.2,21111.0,24.71,10
217.2,21114.0,24.74,10
218.0,21114.0,24.74,10
218.1,21114.0,24.74,10
218.2,21114.0,24.74,10
219.1,21105.0,24.85,10
219.2,21105.0,24.85,10
220.0,21105.0,24.85,10
220.1,21100.0,24.8,10
221.1,21109.0,24.89,10
222.0,21104.0,24.84,10
222.1,2406.0,24.86,10
223.2,21105.0,24.85,10
224.0,21105.0,24.85,10
224.2,21101.0,24.81,10
225.0,1121191.0,24.91,10
226.1,21101.0,24.81,10
226.2,2100.0,24.8,10
227.0,11021101.0,24.81,10
228.1,21102.0,24.82,10
228.2,21102.0,24.82,10
229.0,11021102.0,24.82,10
230.2,21193.0,24.93,10
231.0,21193.0,24.93,10
231.1,21192.0,24.92,10
231.2,21172.0,24.72,10
232.0,21192.0,24.92,10
232.1,2104.0,24.84,10
232.2,21104.0,24.84,10
233.0,21109.0,24.89,10
233.1,2190.0,24.9,10
234.0,21190.0,24.9,10
234.1,21173.0,24.73,10
235.1,2894.0,24.94,10
235.2,21194.0,24.94,10
236.0,21194.0,24.94,10
238.1,21101.0,24.81,10
239.2,21155.0,24.55,10
240.0,21155.0,24.55,10
240.1,21155.0,24.55,10
240.2,2162.0,24.62,10
241.0,21162.0,24.62,10
241.1,21162.0,24.62,10
241.2,21165.0,24.65,10
242.0,21105.0,24.85,10
242.1,21165.0,24.65,10
242.2,21161.0,24.61,10
243.2,21113.0,24.73,10
244.1,21113.0,24.73,10
244.2,1102116.0,24.76,10
245.0,21116.0,24.76,10
245.1,21115.0,24.75,10
245.2,21101.0,24.81,10
246.1,21101.0,24.81,10
246.2,21104.0,24.84,10
247.0,1121104.0,24.84,10
247.1,21104.0,24.84,10
247.2,21100.0,24.8,10
248.0,21100.0,24.8,10
248.2,21102.0,24.82,10
249.0,21102.0,24.82,10
249.1,21102.0,24.82,10
249.2,21103.0,24.83,10
250.0,21103.0,24.83,10
250.1,21103.0,24.83,10
250.2,21105.0,24.85,10
251.0,21105.0,24.85,10
251.1,2105.0,24.85,10
251.2,21119.0,24.79,10
253.2,21111.0,24.71,10
254.0,21110.0,24.7,10
254.1,21110.0,24.7,10
254.2,21103.0,24.83,10
255.0,21103.0,24.83,10
255.1,2403.0,24.83,10
255.2,21104.0,24.84,10
256.0,21104.0,24.84,10
256.1,21104.0,24.84,10
256.2,21104.0,24.84,10
257.0,21104.0,24.84,10
257.1,2489.0,24.89,10
257.2,21109.0,24.89,10
258.0,2404.0,24.84,10
258.1,21104.0,24.84,10
260.0,21191.0,24.91,10
260.1,21193.0,24.93,10
261.0,21192.0,24.92,10
261.1,21192.0,24.92,10
261.2,21195.0,24.95,10
262.0,21105.0,24.85,10
262.1,2095.0,24.95,10
263.2,21102.0,24.82,10
264.0,21102.0,24.82,10
264.2,21119.0,24.79,10
265.0,21119.0,24.79,10
265.1,21114.0,24.74,10
265.2,21115.0,24.75,10
266.0,21116.0,24.76,10
266.1,2015.0,24.75,10
267.0,21101.0,24.81,10
268.0,21114.0,24.74,10
268.1,21114.0,24.74,10
268.2,21104.0,24.84,10
269.0,2004.0,24.84,10
269.1,21104.0,24.84,10
270.1,21100.0,24.8,10
270.2,21104.0,24.84,10
271.0,21104.0,24.84,10
271.1,21104.0,24.84,10
273.1,2100.0,24.8,10
273.2,2000.0,24.8,10
274.1,21104.0,24.84,10
274.2,21105.0,24.85,10
275.0,21105.0,24.85,10
275.1,21105.0,24.85,10
277.2,21110.0,24.7,10
278.2,2116.0,24.76,10
279.0,21115.0,24.75,10
279.1,21116.0,24.76,10
280.2,21116.0,24.76,10
281.0,2016.0,24.76,10
281.1,21116.0,24.76,10
281.2,21100.0,24.8,10
282.1,21100.0,24.8,10
282.2,21101.0,24.81,10
283.0,2401.0,24.81,10
283.2,21110.0,24.7,10
284.0,21110.0,24.7,10
284.2,21115.0,24.75,10
285.1,21115.0,24.75,10
285.2,21114.0,24.74,10
286.0,2414.0,24.74,10
286.1,21114.0,24.74,10
286.2,2413.0,24.73,10
287.0,21113.0,24.73,10
287.1,21113.0,24.73,10
288.0,21164.0,24.64,10
288.1,21169.0,24.69,10
289.0,21160.0,24.6,10
289.1,21160.0,24.6,10
289.2,21164.0,24.64,10
290.0,21164.0,24.64,10
290.1,21164.0,24.64,10
290.2,21162.0,24.62,10
291.0,21162.0,24.62,10
291.1,21162.0,24.62,10
291.2,21163.0,24.63,10
292.0,21163.0,24.63,10
292.1,21163.0,24.63,10
292.2,21163.0,24.63,10
293.0,21105.0,24.85,10
293.1,2465.0,24.65,10
293.2,21165.0,24.65,10
294.0,21165.0,24.65,10
294.1,21165.0,24.65,10
294.2,21160.0,24.6,10
295.0,21160.0,24.6,10
296.0,2466.0,24.66,10
296.1,21166.0,24.66,10
297.0,21166.0,24.66,10
298.0,2461.0,24.61,10
298.1,21161.0,24.61,10
298.2,21112.0,24.72,10
299.0,11021112.0,24.72,10
299.1,21112.0,24.72,10
300.1,21110.0,24.7,10
300.2,21110.0,24.7,10
301.0,2110.0,24.7,10
301.1,21110.0,24.7,10
301.2,21113.0,24.73,10
302.0,21114.0,24.74,10
302.2,21114.0,24.74,10
303.0,21119.0,24.79,10
303.1,21114.0,24.74,10
303.2,2610.0,24.7,10
304.0,21111.0,24.71,10
304.1,21111.0,24.71,10
304.2,2114.0,24.74,10
305.0,2414.0,24.74,10
305.1,2414.0,24.74,10
305.2,2413.0,24.73,10
1.0,2495.0,24.95,11
1.2,2495.0,24.95,11
2.0,112495.0,24.95,11
2.1,112495.0,24.95,11
2.2,1102495.0,24.95,11
3.0,112496.0,24.96,11
3.1,1102496.0,24.96,11
4.0,1102498.0,24.98,11
4.1,2498.0,24.98,11
4.2,2498.0,24.98,11
5.1,11112498.0,24.98,11
5.2,2498.0,24.98,11
6.0,2501.0,25.01,11
6.1,1102501.0,25.01,11
7.0,1102502.0,25.02,11
7.1,1102502.0,25.02,11
7.2,1102502.0,25.02,11
8.0,1102504.0,25.04,11
8.1,11112504.0,25.04,11
8.2,112504.0,25.04,11
9.0,11112505.0,25.05,11
9.1,1102505.0,25.05,11
9.2,2505.0,25.05,11
10.0,112502.0,25.02,11
10.1,1102502.0,25.02,11
10.2,1102502.0,25.02,11
13.0,2503.0,25.03,11
13.1,1102503.0,25.03,11
13.2,1102503.0,25.03,11
14.0,11112499.0,24.99,11
14.1,112499.0,24.99,11
14.2,2499.0,24.99,11
15.0,1102499.0,24.99,11
15.1,2499.0,24.99,11
15.2,11112499.0,24.99,11
16.0,1102496.0,24.96,11
16.1,11112496.0,24.96,11
17.2,1102490.0,24.9,11
18.0,1102493.0,24.93,11
18.1,1102493.0,24.93,11
19.0,1102495.0,24.95,11
19.1,11112495.0,24.95,11
19.2,2495.0,24.95,11
20.0,112494.0,24.94,11
20.1,112494.0,24.94,11
20.2,11112494.0,24.94,11
22.0,1102488.0,24.88,11
22.1,112488.0,24.88,11
23.0,11112484.0,24.84,11
23.1,1102484.0,24.84,11
23.2,1102484.0,24.84,11
24.0,1102489.0,24.89,11
24.2,11112489.0,24.89,11
25.0,2493.0,24.93,11
25.1,1102493.0,24.93,11
25.2,1102493.0,24.93,11
26.1,2495.0,24.95,11
26.2,1102495.0,24.95,11
27.0,11112494.0,24.94,11
27.1,11112494.0,24.94,11
27.2,11112494.0,24.94,11
28.0,11112500.0,25.0,11
29.2,1102506.0,25.06,11
30.0,1102512.0,25.12,11
30.1,11112512.0,25.12,11
30.2,1102512.0,25.12,11
31.1,11112515.0,25.15,11
31.2,2515.0,25.15,11
32.1,1102513.0,25.13,11
32.2,1102513.0,25.13,11
33.0,1102506.0,25.06,11
33.1,2506.0,25.06,11
34.0,1102502.0,25.02,11
34.1,1102502.0,25.02,11
34.2,2502.0,25.02,11
35.1,2501.0,25.01,11
35.2,1102503.0,25.03,11
37.0,1102493.0,24.93,11
37.1,1102493.0,24.93,11
37.2,11112493.0,24.93,11
38.0,1102489.0,24.89,11
38.2,1102489.0,24.89,11
40.0,112488.0,24.88,11
40.2,1102488.0,24.88,11
41.0,1102495.0,24.95,11
41.1,1102495.0,24.95,11
41.2,112495.0,24.95,11
42.2,1102493.0,24.93,11
43.1,2491.0,24.91,11
44.0,2495.0,24.95,11
44.2,1102495.0,24.95,11
45.0,1102492.0,24.92,11
45.1,2492.0,24.92,11
45.2,1102492.0,24.92,11
46.1,2491.0,24.91,11
46.2,1102491.0,24.91,11
47.0,1102492.0,24.92,11
47.1,11112492.0,24.92,11
47.2,1102492.0,24.92,11
48.0,11112488.0,24.88,11
48.1,11112588.0,25.88,11
49.0,1102484.0,24.84,11
49.1,2484.0,24.84,11
49.2,112484.0,24.84,11
50.0,11112481.0,24.81,11
50.2,11112481.0,24.81,11
51.0,11112488.0,24.88,11
51.1,1102488.0,24.88,11
52.1,1102490.0,24.9,11
53.0,11112494.0,24.94,11
53.1,11112494.0,24.94,11
53.2,1102494.0,24.94,11
54.0,1102496.0,24.96,11
54.1,1102496.0,24.96,11
54.2,2496.0,24.96,11
55.0,1102498.0,24.98,11
55.1,11112498.0,24.98,11
55.2,2498.0,24.98,11
56.0,2499.0,24.99,11
56.1,11112499.0,24.99,11
56.2,1102499.0,24.99,11
57.1,1102502.0,25.02,11
57.2,1102502.0,25.02,11
58.0,2503.0,25.03,11
58.1,2503.0,25.03,11
60.0,11112498.0,24.98,11
60.2,1102498.0,24.98,11
61.0,1102499.0,24.99,11
61.1,112499.0,24.99,11
63.1,11112494.0,24.94,11
63.2,2494.0,24.94,11
64.0,1102487.0,24.87,11
64.1,1102483.0,24.83,11
65.0,2483.0,24.83,11
65.2,1102483.0,24.83,11
66.0,11112485.0,24.85,11
66.1,2485.0,24.85,11
66.2,11112485.0,24.85,11
67.0,1102485.0,24.85,11
67.1,11112485.0,24.85,11
67.2,1102485.0,24.85,11
68.0,11112483.0,24.83,11
69.0,112482.0,24.82,11
69.1,112482.0,24.82,11
69.2,11112482.0,24.82,11
70.0,2482.0,24.82,11
70.1,112482.0,24.82,11
70.2,11112482.0,24.82,11
71.0,1102483.0,24.83,11
71.1,1102483.0,24.83,11
71.2,2483.0,24.83,11
72.1,1102491.0,24.91,11
72.2,2491.0,24.91,11
73.0,1102492.0,24.92,11
73.1,11112492.0,24.92,11
73.2,112492.0,24.92,11
74.2,112483.0,24.83,11
76.0,11112484.0,24.84,11
76.1,1102464.0,24.64,11
76.2,112484.0,24.84,11
77.2,1102480.0,24.8,11
78.0,2484.0,24.84,11
78.1,11112484.0,24.84,11
78.2,11112484.0,24.84,11
79.1,11112488.0,24.88,11
79.2,112488.0,24.88,11
80.2,1102486.0,24.86,11
81.0,1102468.0,24.68,11
81.1,1102488.0,24.88,11
82.0,1102496.0,24.96,11
82.1,1102496.0,24.96,11
82.2,1102496.0,24.96,11
83.0,1102501.0,25.01,11
83.1,1102501.0,25.01,11
83.2,11112501.0,25.01,11
84.0,11112505.0,25.05,11
84.1,112505.0,25.05,11
84.2,2505.0,25.05,11
87.1,11112511.0,25.11,11
88.0,2511.0,25.11,11
89.0,1102511.0,25.11,11
90.0,1102508.0,25.08,11
91.0,112504.0,25.04,11
91.1,1102504.0,25.04,11
92.0,112502.0,25.02,11
92.1,11112502.0,25.02,11
92.2,1102502.0,25.02,11
94.0,1102499.0,24.99,11
94.1,1102499.0,24.99,11
94.2,11112499.0,24.99,11
95.0,11112495.0,24.95,11
95.1,1102495.0,24.95,11
95.2,11112495.0,24.95,11
96.0,1102595.0,25.95,11
96.1,1102495.0,24.95,11
96.2,2495.0,24.95,11
97.1,1102496.0,24.96,11
97.2,112496.0,24.96,11
98.0,1102492.0,24.92,11
98.1,11112492.0,24.92,11
98.2,11112492.0,24.92,11
99.0,11112488.0,24.88,11
99.1,2488.0,24.88,11
100.0,1102492.0,24.92,11
100.1,2492.0,24.92,11
100.2,1102492.0,24.92,11
101.0,2492.0,24.92,11
101.1,11112492.0,24.92,11
102.0,1102496.0,24.96,11
102.1,1102496.0,24.96,11
102.2,1102496.0,24.96,11
103.0,1102502.0,25.02,11
103.1,112502.0,25.02,11
103.2,2502.0,25.02,11
104.0,9112505.0,25.05,11
104.1,4112505.0,25.05,11
104.2,1102505.0,25.05,11
105.0,11112506.0,25.06,11
105.1,11112506.0,25.06,11
105.2,1102506.0,25.06,11
106.0,1102515.0,25.15,11
106.1,11112525.0,25.25,11
106.2,11112515.0,25.15,11
107.0,112519.0,25.19,11
107.1,11112519.0,25.19,11
107.2,2519.0,25.19,11
108.0,1102518.0,25.18,11
108.1,2518.0,25.18,11
108.2,1102518.0,25.18,11
109.2,11112511.0,25.11,11
110.1,112513.0,25.13,11
110.2,2513.0,25.13,11
112.0,11112506.0,25.06,11
113.0,11112503.0,25.03,11
114.1,11112498.0,24.98,11
114.2,112498.0,24.98,11
115.1,2492.0,24.92,11
115.2,1102492.0,24.92,11
117.0,2493.0,24.93,11
117.1,11112493.0,24.93,11
118.0,11112495.0,24.95,11
118.1,1102495.0,24.95,11
118.2,1102495.0,24.95,11
119.0,2491.0,24.91,11
119.1,1102493.0,24.93,11
120.0,11112496.0,24.96,11
120.1,1102496.0,24.96,11
120.2,1102496.0,24.96,11
121.0,2493.0,24.93,11
121.1,1102493.0,24.93,11
122.1,11112495.0,24.95,11
122.2,2495.0,24.95,11
123.0,1102504.0,25.04,11
123.1,11112504.0,25.04,11
123.2,2504.0,25.04,11
124.0,2505.0,25.05,11
124.1,2505.0,25.05,11
124.2,1102505.0,25.05,11
125.0,1102508.0,25.08,11
125.1,1102508.0,25.08,11
125.2,1102508.0,25.08,11
126.0,11112506.0,25.06,11
126.1,2506.0,25.06,11
126.2,112506.0,25.06,11
127.0,2505.0,25.05,11
127.1,1102505.0,25.05,11
127.2,2505.0,25.05,11
128.1,112504.0,25.04,11
128.2,2504.0,25.04,11
129.0,11112501.0,25.01,11
130.2,1102501.0,25.01,11
132.0,1102515.0,25.15,11
132.1,1182515.0,25.15,11
132.2,11112515.0,25.15,11
133.0,1102509.0,25.09,11
133.1,2509.0,25.09,11
133.2,2509.0,25.09,11
134.0,1102509.0,25.09,11
134.1,1102509.0,25.09,11
134.2,1102509.0,25.09,11
135.0,11112512.0,25.12,11
135.1,1102512.0,25.12,11
135.2,1102512.0,25.12,11
136.2,2503.0,25.03,11
137.1,2503.0,25.03,11
138.0,1102505.0,25.05,11
138.1,1102505.0,25.05,11
138.2,11112505.0,25.05,11
139.0,11112503.0,25.03,11
139.1,11112503.0,25.03,11
139.2,1102503.0,25.03,11
142.0,1102506.0,25.06,11
142.1,112506.0,25.06,11
142.2,1102506.0,25.06,11
144.1,1102515.0,25.15,11
144.2,2515.0,25.15,11
145.1,1102513.0,25.13,11
146.0,2506.0,25.06,11
146.1,1102506.0,25.06,11
146.2,1102506.0,25.06,11
147.0,1102504.0,25.04,11
147.1,1102504.0,25.04,11
147.2,1102504.0,25.04,11
148.0,1102509.0,25.09,11
148.1,2509.0,25.09,11
148.2,11112509.0,25.09,11
149.0,1102504.0,25.04,11
149.1,2504.0,25.04,11
149.2,1102504.0,25.04,11
151.1,1102494.0,24.94,11
151.2,11112494.0,24.94,11
152.0,1102493.0,24.93,11
152.2,11112491.0,24.91,11
153.0,2492.0,24.92,11
153.1,11112492.0,24.92,11
154.0,1102496.0,24.96,11
154.1,1102496.0,24.96,11
154.2,112496.0,24.96,11
155.0,1102499.0,24.99,11
155.1,2499.0,24.99,11
155.2,11112499.0,24.99,11
156.0,11112498.0,24.98,11
156.1,2498.0,24.98,11
156.2,1102498.0,24.98,11
157.0,1102499.0,24.99,11
157.1,112499.0,24.99,11
157.2,112499.0,24.99,11
158.0,2499.0,24.99,11
158.1,2499.0,24.99,11
158.2,82499.0,24.99,11
159.1,112501.0,25.01,11
160.2,2499.0,24.99,11
161.0,112504.0,25.04,11
161.1,112504.0,25.04,11
161.2,11112504.0,25.04,11
162.1,1102499.0,24.99,11
162.2,11112499.0,24.99,11
163.0,1102498.0,24.98,11
163.1,1102498.0,24.98,11
163.2,6112458.0,24.58,11
164.0,11112493.0,24.93,11
164.2,11112493.0,24.93,11
165.0,11112488.0,24.88,11
165.1,11112488.0,24.88,11
165.2,11112488.0,24.88,11
167.0,2488.0,24.88,11
167.1,1102488.0,24.88,11
167.2,112488.0,24.88,11
168.0,1102482.0,24.82,11
168.1,1102482.0,24.82,11
168.2,11112482.0,24.82,11
169.2,2484.0,24.84,11
170.1,1102489.0,24.89,11
170.2,2489.0,24.89,11
171.1,112483.0,24.83,11
171.2,2483.0,24.83,11
173.2,2493.0,24.93,11
174.0,2496.0,24.96,11
174.1,11112496.0,24.96,11
174.2,1102496.0,24.96,11
175.0,112501.0,25.01,11
176.0,1102506.0,25.06,11
176.1,2506.0,25.06,11
176.2,1102506.0,25.06,11
177.0,1102504.0,25.04,11
177.1,112504.0,25.04,11
177.2,112504.0,25.04,11
178.1,2505.0,25.05,11
178.2,1102505.0,25.05,11
179.0,112510.0,25.1,11
180.0,1102503.0,25.03,11
180.1,1102503.0,25.03,11
180.2,2503.0,25.03,11
181.0,1102505.0,25.05,11
181.1,112505.0,25.05,11
181.2,1102505.0,25.05,11
182.0,2506.0,25.06,11
182.1,2506.0,25.06,11
182.2,11112506.0,25.06,11
183.0,2505.0,25.05,11
183.1,1102505.0,25.05,11
183.2,1102505.0,25.05,11
184.1,11112503.0,25.03,11
185.0,11112506.0,25.06,11
185.1,112506.0,25.06,11
185.2,2506.0,25.06,11
186.0,1102498.0,24.98,11
186.1,1192498.0,24.98,11
186.2,2498.0,24.98,11
187.2,1102496.0,24.96,11
188.0,11112495.0,24.95,11
188.1,2595.0,25.95,11
188.2,11112495.0,24.95,11
189.0,2489.0,24.89,11
189.1,1102489.0,24.89,11
189.2,11112489.0,24.89,11
190.0,11112489.0,24.89,11
190.1,1102469.0,24.69,11
190.2,112489.0,24.89,11
191.0,1102491.0,24.91,11
191.1,2491.0,24.91,11
193.0,112495.0,24.95,11
193.1,1102495.0,24.95,11
194.1,1102499.0,24.99,11
196.0,1102502.0,25.02,11
196.1,1102502.0,25.02,11
196.2,1102502.0,25.02,11
197.0,1102504.0,25.04,11
197.1,2504.0,25.04,11
197.2,2504.0,25.04,11
198.0,112504.0,25.04,11
198.1,11112504.0,25.04,11
198.2,11112504.0,25.04,11
201.1,2503.0,25.03,11
202.0,1102504.0,25.04,11
202.1,2504.0,25.04,11
202.2,11112504.0,25.04,11
203.0,11112504.0,25.04,11
203.1,2504.0,25.04,11
203.2,2504.0,25.04,11
204.0,2504.0,25.04,11
204.1,602504.0,25.04,11
204.2,1102504.0,25.04,11
205.1,11112506.0,25.06,11
205.2,1102506.0,25.06,11
206.0,2506.0,25.06,11
206.1,2506.0,25.06,11
206.2,2506.0,25.06,11
207.0,2455.0,24.55,11
207.1,2495.0,24.95,11
208.0,112499.0,24.99,11
208.1,112489.0,24.89,11
208.2,1102489.0,24.89,11
209.0,2492.0,24.92,11
209.1,2492.0,24.92,11
209.2,2492.0,24.92,11
210.0,1102492.0,24.92,11
210.1,2492.0,24.92,11
210.2,11112492.0,24.92,11
211.0,112489.0,24.89,11
211.1,2489.0,24.89,11
211.2,2489.0,24.89,11
212.0,2490.0,24.9,11
212.2,112490.0,24.9,11
213.2,2489.0,24.89,11
214.1,1102483.0,24.83,11
214.2,2483.0,24.83,11
215.0,2495.0,24.95,11
215.1,1102495.0,24.95,11
218.0,2494.0,24.94,11
218.1,11112494.0,24.94,11
218.2,1102494.0,24.94,11
219.0,2495.0,24.95,11
219.1,2495.0,24.95,11
219.2,11112495.0,24.95,11
220.0,2490.0,24.9,11
221.1,2486.0,24.86,11
221.2,1182486.0,24.86,11
222.0,11112482.0,24.82,11
222.1,602482.0,24.82,11
222.2,2582.0,25.82,11
223.0,2483.0,24.83,11
223.1,11112483.0,24.83,11
223.2,1102483.0,24.83,11
225.0,2479.0,24.79,11
225.2,2479.0,24.79,11
226.0,2482.0,24.82,11
226.1,2482.0,24.82,11
226.2,1102382.0,23.82,11
227.0,2486.0,24.86,11
227.1,11112486.0,24.86,11
227.2,11112486.0,24.86,11
228.1,2490.0,24.9,11
229.0,6112495.0,24.95,11
229.1,2495.0,24.95,11
229.2,2495.0,24.95,11
231.1,1102494.0,24.94,11
231.2,1102494.0,24.94,11
232.0,11112501.0,25.01,11
232.1,11112501.0,25.01,11
233.0,1102502.0,25.02,11
233.1,2502.0,25.02,11
234.0,2506.0,25.06,11
234.1,1102506.0,25.06,11
234.2,2506.0,25.06,11
235.0,1102503.0,25.03,11
235.1,2503.0,25.03,11
236.1,2503.0,25.03,11
236.2,2503.0,25.03,11
237.1,1102500.0,25.0,11
238.0,2502.0,25.02,11
238.1,2502.0,25.02,11
238.2,112502.0,25.02,11
239.0,2506.0,25.06,11
239.1,1102506.0,25.06,11
239.2,112506.0,25.06,11
240.0,11112598.0,25.98,11
241.1,11112499.0,24.99,11
241.2,1102493.0,24.93,11
242.0,11112495.0,24.95,11
242.1,2495.0,24.95,11
242.2,112495.0,24.95,11
243.0,11112498.0,24.98,11
243.1,112498.0,24.98,11
243.2,112498.0,24.98,11
244.1,1182499.0,24.99,11
244.2,1102499.0,24.99,11
245.1,2499.0,24.99,11
245.2,1102499.0,24.99,11
246.0,112496.0,24.96,11
246.1,2496.0,24.96,11
246.2,2496.0,24.96,11
247.0,2492.0,24.92,11
247.1,112492.0,24.92,11
247.2,1102492.0,24.92,11
248.0,2498.0,24.98,11
248.1,112498.0,24.98,11
250.0,2494.0,24.94,11
251.0,112394.0,23.94,11
251.1,2454.0,24.54,11
252.0,2493.0,24.93,11
253.0,2495.0,24.95,11
253.1,2495.0,24.95,11
253.2,2495.0,24.95,11
254.0,112996.0,29.96,11
254.2,11112496.0,24.96,11
256.0,112490.0,24.9,11
256.1,11112490.0,24.9,11
257.1,11112490.0,24.9,11
257.2,2490.0,24.9,11
258.0,2494.0,24.94,11
258.1,2494.0,24.94,11
258.2,82494.0,24.94,11
260.0,1102498.0,24.98,11
260.1,1102498.0,24.98,11
260.2,2498.0,24.98,11
261.0,1102493.0,24.93,11
261.1,1102493.0,24.93,11
263.0,2496.0,24.96,11
263.2,112496.0,24.96,11
264.2,11112501.0,25.01,11
266.2,112511.0,25.11,11
267.1,1102511.0,25.11,11
268.0,2512.0,25.12,11
268.2,112512.0,25.12,11
269.1,11112515.0,25.15,11
270.0,112515.0,25.15,11
270.1,1102515.0,25.15,11
270.2,1102515.0,25.15,11
271.1,11112515.0,25.15,11
271.2,2515.0,25.15,11
274.1,11112499.0,24.99,11
275.1,1102596.0,25.96,11
275.2,1102496.0,24.96,11
276.0,2498.0,24.98,11
277.0,2499.0,24.99,11
279.0,2496.0,24.96,11
279.1,1102496.0,24.96,11
279.2,2496.0,24.96,11
282.1,1102494.0,24.94,11
282.2,11112494.0,24.94,11
283.0,11112498.0,24.98,11
284.0,11112493.0,24.93,11
284.1,112493.0,24.93,11
286.0,11112498.0,24.98,11
286.1,11112498.0,24.98,11
287.0,2502.0,25.02,11
287.1,112502.0,25.02,11
287.2,112502.0,25.02,11
288.0,1102503.0,25.03,11
288.1,11112503.0,25.03,11
289.2,11112508.0,25.08,11
290.0,11112509.0,25.09,11
290.1,11112509.0,25.09,11
290.2,11112509.0,25.09,11
292.1,1142511.0,25.11,11
294.0,1102502.0,25.02,11
294.1,11112502.0,25.02,11
294.2,112502.0,25.02,11
296.1,1102493.0,24.93,11
296.2,11112493.0,24.93,11
298.0,112492.0,24.92,11
298.2,2492.0,24.92,11
300.0,2484.0,24.84,11
300.2,1102484.0,24.84,11
301.0,112483.0,24.83,11
302.0,112484.0,24.84,11
302.2,1102484.0,24.84,11
303.0,11112486.0,24.86,11
305.0,112491.0,24.91,11
307.0,2492.0,24.92,11
307.1,112492.0,24.92,11
307.2,2492.0,24.92,11
308.0,2496.0,24.96,11
308.1,11112496.0,24.96,11
312.0,11112505.0,25.05,11
312.1,11112505.0,25.05,11
312.2,2505.0,25.05,11
313.0,112506.0,25.06,11
313.2,2506.0,25.06,11
314.0,2506.0,25.06,11
314.1,112506.0,25.06,11
314.2,112506.0,25.06,11
315.0,1102504.0,25.04,11
315.2,1102501.0,25.01,11
316.0,2502.0,25.02,11
316.1,112502.0,25.02,11
316.2,11112502.0,25.02,11
319.0,11112496.0,24.96,11
319.2,2456.0,24.56,11
320.0,2499.0,24.99,11
320.1,112499.0,24.99,11
320.2,1102499.0,24.99,11
321.0,2491.0,24.91,11
322.0,1102495.0,24.95,11
322.1,11112455.0,24.55,11
322.2,11112495.0,24.95,11
323.0,112494.0,24.94,11
323.1,1102494.0,24.94,11
323.2,2454.0,24.54,11
324.0,112494.0,24.94,11
324.1,1102494.0,24.94,11
324.2,1102454.0,24.54,11
325.0,11112495.0,24.95,11
325.1,1102455.0,24.55,11
325.2,11112495.0,24.95,11
326.0,2489.0,24.89,11
326.1,2469.0,24.69,11
326.2,11112469.0,24.69,11
327.1,2491.0,24.91,11
329.1,1102469.0,24.69,11
329.2,11112489.0,24.89,11
330.0,11112489.0,24.89,11
330.2,1102489.0,24.89,11
331.1,11112492.0,24.92,11
331.2,112492.0,24.92,11
332.0,1102494.0,24.94,11
332.1,1102494.0,24.94,11
332.2,11112494.0,24.94,11
333.1,2496.0,24.96,11
333.2,11112496.0,24.96,11
334.0,11112503.0,25.03,11
334.1,11112503.0,25.03,11
334.2,11112503.0,25.03,11
336.0,1102493.0,24.93,11
336.2,1102493.0,24.93,11
2.0,2503.0,25.03,12
3.0,2505.0,25.05,12
3.1,2505.0,25.05,12
3.2,2505.0,25.05,12
4.0,2506.0,25.06,12
4.1,21106.0,25.06,12
5.0,2503.0,25.03,12
5.1,2503.0,25.03,12
5.2,2503.0,25.03,12
7.0,21199.0,24.99,12
7.1,21199.0,24.99,12
7.2,21199.0,24.99,12
8.1,2502.0,25.02,12
8.2,2502.0,25.02,12
9.1,2500.0,25.0,12
10.0,2502.0,25.02,12
10.2,2502.0,25.02,12
11.0,21190.0,24.9,12
11.1,21199.0,24.99,12
11.2,21199.0,24.99,12
12.1,2503.0,25.03,12
13.0,2502.0,25.02,12
13.1,2502.0,25.02,12
13.2,2502.0,25.02,12
14.2,2502.0,25.02,12
15.0,2500.0,25.0,12
15.2,2500.0,25.0,12
17.0,2503.0,25.03,12
17.1,2503.0,25.03,12
17.2,2503.0,25.03,12
18.0,2500.0,25.0,12
18.2,2500.0,25.0,12
19.0,2500.0,25.0,12
20.0,21193.0,24.93,12
21.1,21193.0,24.93,12
23.0,2506.0,25.06,12
23.1,2506.0,25.06,12
23.2,2506.0,25.06,12
25.0,2513.0,25.13,12
25.1,2513.0,25.13,12
26.0,2536.0,25.16,12
27.1,2515.0,25.15,12
28.0,2523.0,25.23,12
28.1,2523.0,25.23,12
28.2,2523.0,25.23,12
29.2,2526.0,25.26,12
30.2,2536.0,25.16,12
31.1,2533.0,25.13,12
32.0,2520.0,25.2,12
33.0,2513.0,25.13,12
35.0,2512.0,25.12,12
35.2,2512.0,25.12,12
36.0,2509.0,25.09,12
36.1,2509.0,25.09,12
37.1,2503.0,25.03,12
37.2,2503.0,25.03,12
38.0,2530.0,25.1,12
40.0,2506.0,25.06,12
40.1,2506.0,25.06,12
41.1,2508.0,25.08,12
42.1,2512.0,25.12,12
44.0,2520.0,25.2,12
