frame,predicted_digit,,last_4_digits
72,11021106,,23.06
72.1,11021104,,23.04
72.2,11021104,,23.04
73,21104,,23.04
73.1,11021104,,23.04
73.2,11021104,,23.04
74,21104,,23.04
77.1,21100,,23
77.2,11021100,,23
78,11021100,,23
79.2,11021103,,23.03
80.1,11021104,,23.04
80.2,11021104,,23.04
81,21104,,23.04
82,1102299,,22.99
82.2,11021101,,23.01
83.1,21104,,23.04
83.2,21104,,23.04
84,11021104,,23.04
84.1,11021106,,23.06
84.2,11021106,,23.06
85,11021106,,23.06
85.1,11021104,,23.04
85.2,11021104,,23.04
86,11021104,,23.04
88.1,11021196,,22.96
88.2,11021196,,22.96
89,21196,,22.96
90.1,21199,,22.99
90.2,11021199,,22.99
91.1,11021194,,22.94
91.2,1102294,,22.94
92,11021194,,22.94
92.1,11021193,,22.93
93.1,11021191,,22.91
95.1,2286,,22.86
96.1,21186,,22.86
97,21186,,22.86
98.1,11021186,,22.86
99.2,21189,,22.89
100,11021189,,22.89
100.1,11021189,,22.89
100.2,21189,,22.89
101,21189,,22.89
101.1,21196,,22.96
101.2,11021196,,22.96
102,11021196,,22.96
104.2,21109,,23.09
105,1021109,,23.09
108.1,21109,,23.09
110.1,21109,,23.09
110.2,21109,,23.09
111,21109,,23.09
111.2,21109,,23.09
115.1,21199,,22.99
116,21199,,22.99
117,6021192,,22.92
117.1,11021199,,22.99
117.2,11021159,,22.59
118,11021199,,22.99
118.1,11021104,,23.04
118.2,21104,,23.04
119,21104,,23.04
119.1,21100,,23
119.2,11021100,,23
120,11021100,,23
121.1,11021199,,22.99
122,21199,,22.99
122.1,11021199,,22.99
123,21199,,22.99
123.1,21106,,23.06
123.2,21106,,23.06
124,21106,,23.06
124.1,21106,,23.06
124.2,21106,,23.06
125.1,21106,,23.06
125.2,21106,,23.06
126,21106,,23.06
127,21102,,23.02
127.1,21104,,23.04
127.2,21104,,23.04
128,21104,,23.04
128.1,21104,,23.04
128.2,21104,,23.04
129,21104,,23.04
129.2,21105,,23.05
130.1,21104,,23.04
130.2,21104,,23.04
131,21104,,23.04
132,21199,,22.99
132.1,21199,,22.99
132.2,11021199,,22.99
133,21199,,22.99
133.1,11021196,,22.96
133.2,110111196,,22.96
134,11021196,,22.96
134.1,21194,,22.94
135,21194,,22.94
136,21199,,22.99
136.1,110111190,,22.9
136.2,8021190,,22.9
137,11021190,,22.9
137.1,11021189,,22.89
138,11021189,,22.89
138.1,11021180,,22.8
139.1,21189,,22.89
139.2,21189,,22.89
140,21189,,22.89
140.1,21199,,22.99
141,21191,,22.91
142,6021192,,22.92
142.1,21194,,22.94
142.2,8021194,,22.94
143,11021194,,22.94
143.1,21199,,22.99
143.2,21199,,22.99
144,11021199,,22.99
144.1,21196,,22.96
144.2,21196,,22.96
145,2296,,22.96
146,21199,,22.99
146.1,6021100,,23
146.2,6021100,,23
147,11021100,,23
147.2,11021103,,23.03
148,21101,,23.01
149.1,21106,,23.06
149.2,21106,,23.06
150,21106,,23.06
150.2,21109,,23.09
151.1,11021109,,23.09
151.2,1121109,,23.09
152,1121109,,23.09
153,111121109,,23.09
154.1,1121109,,23.09
154.2,11021109,,23.09
155,21109,,23.09
155.1,21109,,23.09
156,11021109,,23.09
156.1,11021109,,23.09
156.2,21109,,23.09
157,21109,,23.09
157.2,11021106,,23.06
158,11021105,,23.05
158.1,1102299,,22.99
158.2,2299,,22.99
159,21199,,22.99
159.1,2300,,23
159.2,21100,,23
160,21100,,23
161.2,1100296,,22.96
162,2296,,22.96
162.1,11296,,22.96
162.2,1102296,,22.96
163,11021196,,22.96
164.2,1102291,,22.91
165,2291,,22.91
166.1,2294,,22.94
166.2,21194,,22.94
167,11021194,,22.94
168.1,112299,,22.99
168.2,21199,,22.99
169,2299,,22.99
169.1,2299,,22.99
169.2,2299,,22.99
170,21199,,22.99
170.1,21100,,23
170.2,21100,,23
171,11021100,,23
171.1,11021199,,22.99
171.2,2299,,22.99
172.1,2299,,22.99
172.2,2299,,22.99
173,2299,,22.99
173.1,21100,,23
173.2,21100,,23
174,21100,,23
177.1,6021109,,23.09
180.1,21105,,23.05
180.2,11021109,,23.09
181,11021109,,23.09
182.1,11021109,,23.09
182.2,1121109,,23.09
183,111121109,,23.09
184.1,110111104,,23.04
184.2,1021104,,23.04
185,111104,,23.04
186.1,11021109,,23.09
187.1,1102299,,22.99
190.2,112299,,22.99
191.2,2299,,22.99
192.1,2299,,22.99
192.2,2299,,22.99
193,2299,,22.99
193.1,299,,22.99
193.2,111111299,,22.99
194,11299,,22.99
194.1,11021106,,23.06
194.2,21106,,23.06
195,21106,,23.06
195.1,2306,,23.06
195.2,111106,,23.06
196,21106,,23.06
197.1,21109,,23.09
197.2,21109,,23.09
198,21109,,23.09
199.2,21109,,23.09
200,21100,,23
201.1,2296,,22.96
201.2,2296,,22.96
202,2296,,22.96
202.2,2289,,22.89
203.2,2289,,22.89
204.1,2290,,22.9
204.2,2290,,22.9
205,2290,,22.9
205.1,1102286,,22.86
207.1,112286,,22.86
209.2,1102290,,22.9
210,8112290,,22.9
210.1,1102296,,22.96
212.1,2294,,22.94
212.2,1102294,,22.94
213,1102294,,22.94
215.1,1102294,,22.94
215.2,11021194,,22.94
216,11112294,,22.94
216.1,11112299,,22.99
216.2,112299,,22.99
217,1102299,,22.99
217.2,2299,,22.99
218.1,21109,,23.09
219.1,2299,,22.99
219.2,11112299,,22.99
220,1102299,,22.99
220.2,2299,,22.99
221.2,2299,,22.99
222.2,21109,,23.09
223,1121109,,23.09
224,1102296,,22.96
224.2,112293,,22.93
225,2290,,22.9
225.2,2299,,22.99
226,112299,,22.99
226.2,21199,,22.99
228.1,2290,,22.9
228.2,2290,,22.9
229,2290,,22.9
229.2,21193,,22.93
230.1,2290,,22.9
230.2,1102290,,22.9
231,11290,,22.9
231.1,2290,,22.9
231.2,21190,,22.9
232,11290,,22.9
233.2,1121199,,22.99
234,2293,,22.93
234.1,2294,,22.94
234.2,2294,,22.94
235,2294,,22.94
235.1,2296,,22.96
235.2,2296,,22.96
236.1,2299,,22.99
237,299,,22.99
237.2,2294,,22.94
238,2294,,22.94
238.1,11296,,22.96
238.2,2296,,22.96
239.1,21199,,22.99
239.2,2299,,22.99
241.1,2294,,22.94
241.2,2294,,22.94
242,2294,,22.94
245.1,21100,,23
245.2,21100,,23
246,21100,,23
246.1,21106,,23.06
246.2,21106,,23.06
247,21106,,23.06
247.1,21104,,23.04
247.2,1121104,,23.04
248,21104,,23.04
249.2,11021109,,23.09
250.1,21106,,23.06
250.2,21106,,23.06
251,21106,,23.06
251.1,21104,,23.04
251.2,2304,,23.04
252,21104,,23.04
253.1,2296,,22.96
253.2,2296,,22.96
254,2296,,22.96
254.1,21189,,22.89
254.2,2289,,22.89
256,11011293,,22.93
256.1,21194,,22.94
256.2,1102294,,22.94
257,11294,,22.94
257.1,11021194,,22.94
257.2,1102294,,22.94
258,2294,,22.94
258.1,21193,,22.93
259.1,1102290,,22.9
259.2,21190,,22.9
260,2290,,22.9
260.2,21193,,22.93
261.1,21199,,22.99
261.2,2299,,22.99
262.1,21106,,23.06
262.2,21106,,23.06
265.1,21106,,23.06
265.2,21106,,23.06
266,21106,,23.06
266.1,21106,,23.06
266.2,21106,,23.06
267,21106,,23.06
267.1,21109,,23.09
268,21109,,23.09
269.1,21106,,23.06
269.2,21106,,23.06
270.1,21100,,23
270.2,21100,,23
271,21100,,23
271.1,21106,,23.06
271.2,21106,,23.06
272.1,21103,,23.03
273,21103,,23.03
273.1,21106,,23.06
273.2,21106,,23.06
276,21103,,23.03
278.1,21109,,23.09
278.2,21100,,23
279.1,21106,,23.06
279.2,21106,,23.06
280.1,21104,,23.04
280.2,21104,,23.04
281,21103,,23.03
282,21103,,23.03
282.1,2299,,22.99
282.2,2299,,22.99
283.1,21100,,23
283.2,21100,,23
285,21103,,23.03
285.1,2294,,22.94
285.2,2294,,22.94
286.1,2290,,22.9
286.2,2290,,22.9
287,2299,,22.99
287.1,2293,,22.93
289.1,21196,,22.96
289.2,2296,,22.96
290.1,21109,,23.09
290.2,21103,,23.03
291,11021103,,23.03
291.1,21100,,23
291.2,11021100,,23
293.1,11021106,,23.06
293.2,11021106,,23.06
294,21106,,23.06
294.1,11021109,,23.09
294.2,21103,,23.03
295.1,21109,,23.09
296.1,11021104,,23.04
296.2,21104,,23.04
297,21103,,23.03
298,21103,,23.03
298.1,21100,,23
298.2,21100,,23
300,11021103,,23.03
301,21109,,23.09
301.1,21100,,23
301.2,21100,,23
302.2,21109,,23.09
304.1,21103,,23.03
304.2,11021103,,23.03
305.2,11021101,,23.01
307,11021104,,23.04
307.1,21104,,23.04
307.2,11021104,,23.04
308,21104,,23.04
308.1,1021104,,23.04
308.2,21104,,23.04
309,21104,,23.04
309.1,21104,,23.04
309.2,11021104,,23.04
310,11021103,,23.03
311,21103,,23.03
311.1,21103,,23.03
311.2,11021103,,23.03
312,11021104,,23.04
312.1,21104,,23.04
312.2,11021104,,23.04
313,1021105,,23.05
313.1,11021106,,23.06
313.2,11021106,,23.06
315.1,1011291,,22.91
315.2,1021191,,22.91
316.1,102296,,22.96
316.2,100296,,22.96
317,2296,,22.96
317.1,1011299,,22.99
317.2,102299,,22.99
318,2206,,23.06
318.1,1021106,,23.06
318.2,11021106,,23.06
319,1021106,,23.06
320.1,1021103,,23.03
321,1021104,,23.04
321.1,1021104,,23.04
321.2,110111104,,23.04
322,1021105,,23.05
322.1,21106,,23.06
322.2,102306,,23.06
323.1,1021106,,23.06
323.2,11021106,,23.06
324.1,11021106,,23.06
324.2,11021106,,23.06
325.1,21106,,23.06
325.2,1021106,,23.06
326,21106,,23.06
326.1,1100299,,22.99
326.2,2299,,22.99
327,21103,,23.03
329.1,11021196,,22.96
329.2,60111196,,22.96
331.1,2289,,22.89
332,1102296,,22.96
332.1,11021196,,22.96
332.2,1102296,,22.96
333,1102296,,22.96
334,11021194,,22.94
334.1,11021194,,22.94
334.2,11021194,,22.94
335,2294,,22.94
335.1,21194,,22.94
335.2,602294,,22.94
336,2294,,22.94
336.1,2294,,22.94
336.2,21194,,22.94
337.1,11021196,,22.96
337.2,11021196,,22.96
339.1,11021104,,23.04
339.2,1021104,,23.04
340.1,21100,,23
340.2,11021100,,23
341.1,1021196,,22.96
341.2,11021196,,22.96
342.1,11021196,,22.96
342.2,11021196,,22.96
343,11021196,,22.96
343.1,21196,,22.96
343.2,112296,,22.96
344.2,21103,,23.03
345,21106,,23.06
345.1,11021106,,23.06
345.2,21106,,23.06
347,11021109,,23.09
347.1,11021109,,23.09
347.2,21109,,23.09
349.1,6021109,,23.09
349.2,11021109,,23.09
352.1,1021109,,23.09
352.2,1021109,,23.09
353,11021106,,23.06
353.1,21106,,23.06
353.2,21106,,23.06
354,21106,,23.06
354.1,1021106,,23.06
354.2,11021106,,23.06
355.1,21102,,23.02
356,21104,,23.04
356.1,11021104,,23.04
356.2,21104,,23.04
357,11021104,,23.04
357.1,11021104,,23.04
357.2,21104,,23.04
358.2,1102309,,23.09
359.1,1021109,,23.09
359.2,21109,,23.09
360.1,111121106,,23.06
360.2,21106,,23.06
361,21106,,23.06
361.1,21106,,23.06
361.2,11021106,,23.06
362.1,21104,,23.04
362.2,21104,,23.04
363,11021104,,23.04
363.1,11121105,,23.05
363.2,21106,,23.06
364.2,10111109,,23.09
366,11021106,,23.06
366.2,21105,,23.05
368,21194,,22.94
368.1,2299,,22.99
368.2,1011299,,22.99
369,21100,,23
369.1,1021100,,23
369.2,21100,,23
371.1,21100,,23
371.2,21100,,23
372,11021196,,22.96
372.2,110111196,,22.96
373.1,21193,,22.93
373.2,2293,,22.93
375.2,1011296,,22.96
376.1,1021199,,22.99
376.2,1021199,,22.99
377.1,1102299,,22.99
377.2,11021199,,22.99
378,21193,,22.93
379.1,11021193,,22.93
379.2,21190,,22.9
381.1,21196,,22.96
383,11021196,,22.96
383.1,21196,,22.96
383.2,11021196,,22.96
385,10111193,,22.93
385.1,11001193,,22.93
387,21100,,23
387.1,1021100,,23
387.2,102300,,23
388,111199,,22.99
388.1,21199,,22.99
388.2,21199,,22.99
389,21104,,23.04
389.1,11021104,,23.04
389.2,21104,,23.04
390.1,21101,,23.01
390.2,21101,,23.01
391,2299,,22.99
391.1,1102299,,22.99
391.2,21199,,22.99
394.1,6021100,,23
396.1,2299,,22.99
396.2,2299,,22.99
398,1111293,,22.93
400,2294,,22.94
400.1,1102294,,22.94
400.2,2294,,22.94
401.1,11021101,,23.01
402,21199,,22.99
402.1,1102291,,22.91
402.2,1102299,,22.99
403,11021194,,22.94
403.1,1102294,,22.94
403.2,11021194,,22.94
404,1102294,,22.94
404.1,2294,,22.94
404.2,11021194,,22.94
405,11021100,,23
405.1,21100,,23
405.2,11021100,,23
406.2,21109,,23.09
407.2,11021109,,23.09
408,11021100,,23
408.1,11021100,,23
408.2,21100,,23
409,11011296,,22.96
409.1,11021196,,22.96
409.2,1102295,,22.95
410.2,21103,,23.03
412,21100,,23
412.1,21100,,23
412.2,11021100,,23
414,1102296,,22.96
414.1,1102296,,22.96
414.2,1102296,,22.96
415,1102296,,22.96
415.1,2296,,22.96
415.2,1102296,,22.96
416,2291,,22.91
416.1,1102299,,22.99
416.2,1102299,,22.99
417,1102296,,22.96
417.1,1102296,,22.96
417.2,1102296,,22.96
418.1,21169,,22.99
421,2293,,22.93
