frame,predicted_digit,,last_4_digits
120.2,112532,,25.32
122,112531,,25.31
123,112526,,25.26
123.1,11112526,,25.26
123.2,112526,,25.26
125,112536,,25.36
125.1,2536,,25.36
125.2,112536,,25.36
127,1102545,,25.45
127.1,112545,,25.45
127.2,1102545,,25.45
129.2,11112533,,25.33
130,112536,,25.36
130.1,112536,,25.36
130.2,112536,,25.36
131,11112539,,25.39
131.1,112539,,25.39
131.2,2530,,25.3
132,11112530,,25.3
133.1,11112538,,25.38
133.2,2538,,25.38
136,112533,,25.33
137,11112539,,25.39
137.1,2539,,25.39
137.2,1102539,,25.39
138,2538,,25.38
138.1,11112538,,25.38
139,2541,,25.41
140.1,1102538,,25.38
140.2,2538,,25.38
141.1,11112533,,25.33
142,11112539,,25.39
142.1,11112539,,25.39
143.1,112540,,25.4
146,2528,,25.28
146.1,11112528,,25.28
146.2,11112528,,25.28
147,2529,,25.29
147.1,11112529,,25.29
147.2,1102529,,25.29
148,112535,,25.35
148.1,11112535,,25.35
148.2,11112535,,25.35
149,2542,,25.42
149.1,1102542,,25.42
149.2,112542,,25.42
150,112538,,25.38
150.1,11112538,,25.38
150.2,11112538,,25.38
153,112546,,25.46
153.1,11112546,,25.46
153.2,112546,,25.46
154.1,112549,,25.49
157,1102544,,25.44
157.1,11112544,,25.44
157.2,2544,,25.44
158,2543,,25.43
159,112536,,25.36
159.1,112536,,25.36
159.2,1102536,,25.36
160,11112535,,25.35
160.1,112535,,25.35
160.2,11112535,,25.35
161.2,112540,,25.4
162,11112531,,25.31
164,112542,,25.42
164.1,2542,,25.42
164.2,112542,,25.42
165.1,11112530,,25.3
166,2538,,25.38
166.1,112530,,25.3
172,112536,,25.36
172.1,112536,,25.36
172.2,11112536,,25.36
173,11112538,,25.38
173.2,11112538,,25.38
175,112536,,25.36
175.1,11112536,,25.36
175.2,11112536,,25.36
177,11112532,,25.32
177.1,112532,,25.32
177.2,112532,,25.32
178,11112534,,25.34
178.1,112534,,25.34
178.2,11112534,,25.34
180,112524,,25.24
180.1,112524,,25.24
180.2,112524,,25.24
182,11112515,,25.15
182.1,112515,,25.15
182.2,112535,,25.35
183.1,2510,,25.1
185,112522,,25.22
185.1,11112522,,25.22
185.2,11112522,,25.22
187,11112524,,25.24
187.1,112524,,25.24
187.2,11112524,,25.24
188,112523,,25.23
188.1,112523,,25.23
188.2,11112523,,25.23
189,112526,,25.26
189.1,11112526,,25.26
189.2,11112526,,25.26
191,2529,,25.29
191.1,11112529,,25.29
191.2,112525,,25.25
194,62531,,25.31
197,11112535,,25.35
197.1,11112535,,25.35
197.2,11112535,,25.35
198,1142538,,25.38
198.1,112538,,25.38
199,11112536,,25.36
199.1,11112536,,25.36
199.2,112536,,25.36
200,112538,,25.38
200.1,11112538,,25.38
201.1,11112539,,25.39
202,112536,,25.36
202.1,112536,,25.36
202.2,112536,,25.36
206.1,11112548,,25.48
206.2,1102548,,25.48
207,1142553,,25.53
207.1,1142553,,25.53
207.2,11112553,,25.53
208,11112552,,25.52
208.1,112552,,25.52
208.2,11112552,,25.52
209,112553,,25.53
209.1,11112553,,25.53
209.2,11112553,,25.53
210,11112555,,25.55
210.1,112555,,25.55
210.2,11112555,,25.55
212,11112548,,25.48
212.1,11112548,,25.48
215,11112530,,25.3
216,112536,,25.36
216.1,11112536,,25.36
216.2,11112536,,25.36
217,11112534,,25.34
217.1,112534,,25.34
217.2,112534,,25.34
218,11112534,,25.34
218.1,11112534,,25.34
218.2,112534,,25.34
219,11112539,,25.39
221,11112539,,25.39
221.1,112539,,25.39
221.2,11112539,,25.39
222.1,11112538,,25.38
223.2,112530,,25.3
224,11112535,,25.35
224.1,11112535,,25.35
224.2,112535,,25.35
225,112529,,25.29
225.1,11112529,,25.29
225.2,11112529,,25.29
226,11112532,,25.32
226.1,1102532,,25.32
226.2,11112532,,25.32
227,11112521,,25.21
227.1,11112521,,25.21
227.2,11112521,,25.21
228,11112525,,25.25
228.1,11112525,,25.25
228.2,2525,,25.25
229.1,112521,,25.21
229.2,11112521,,25.21
230,11112535,,25.35
230.1,11112535,,25.35
230.2,11112535,,25.35
231.2,112536,,25.36
233,11112546,,25.46
233.1,112546,,25.46
233.2,112546,,25.46
234,11112549,,25.49
234.2,111125109,,51.09
235,2550,,25.5
236,11112552,,25.52
236.1,11112552,,25.52
236.2,4112552,,25.52
237,1102555,,25.55
237.1,112555,,25.55
237.2,11112555,,25.55
238,11112548,,25.48
238.2,11112548,,25.48
239.1,11112549,,25.49
240,112552,,25.52
240.1,11112552,,25.52
240.2,112552,,25.52
241,112542,,25.42
241.1,1102542,,25.42
241.2,1102542,,25.42
242.1,11112538,,25.38
242.2,11112538,,25.38
243.1,11112539,,25.39
244.1,112530,,25.3
245,112532,,25.32
245.1,11112532,,25.32
245.2,112532,,25.32
246,112535,,25.35
246.1,11112535,,25.35
246.2,112535,,25.35
247,11112536,,25.36
247.1,11112536,,25.36
247.2,11112536,,25.36
249.2,112541,,25.41
253,11112546,,25.46
253.1,11112546,,25.46
253.2,112546,,25.46
254,112544,,25.44
254.2,112544,,25.44
255,112546,,25.46
255.1,11112546,,25.46
255.2,11112546,,25.46
257,11112528,,25.28
257.2,11112528,,25.28
258.1,112533,,25.33
260.2,11112530,,25.3
261,11112532,,25.32
261.1,112532,,25.32
261.2,112532,,25.32
265,11112551,,25.51
265.1,112551,,25.51
265.2,112551,,25.51
266,11112544,,25.44
266.1,112544,,25.44
267,11112544,,25.44
267.1,11112544,,25.44
267.2,112544,,25.44
268.2,112540,,25.4
269,112542,,25.42
269.1,11112542,,25.42
269.2,11112542,,25.42
270,111125105,,51.05
270.1,112545,,25.45
270.2,112545,,25.45
271.1,11112540,,25.4
271.2,112540,,25.4
272.2,11112541,,25.41
273,112545,,25.45
273.1,11112545,,25.45
273.2,2545,,25.45
274,11112544,,25.44
274.1,1192544,,25.44
274.2,112544,,25.44
275,112542,,25.42
275.1,11112542,,25.42
275.2,11112542,,25.42
276,11112545,,25.45
276.1,11112545,,25.45
278.1,11112545,,25.45
278.2,11112545,,25.45
279,11112548,,25.48
279.1,11112548,,25.48
282,11112542,,25.42
282.1,112542,,25.42
282.2,11112542,,25.42
283.1,11112540,,25.4
283.2,11112540,,25.4
284,11112538,,25.38
284.2,112538,,25.38
285,11112535,,25.35
285.1,1142535,,25.35
285.2,1142535,,25.35
286,42538,,25.38
286.1,11112538,,25.38
286.2,112538,,25.38
288,11112539,,25.39
289.2,11112539,,25.39
291,112542,,25.42
291.1,11112542,,25.42
291.2,11112542,,25.42
292,11112548,,25.48
292.1,11112546,,25.46
293.2,11112543,,25.43
295,112531,,25.31
295.2,11112538,,25.38
297.1,11112531,,25.31
298,11112544,,25.44
298.1,2544,,25.44
298.2,112544,,25.44
299,112549,,25.49
