frame,predicted_digit,,last_4_digits
105.2,2518,,25.18
109,2512,,25.12
109.2,2512,,25.12
110.1,2512,,25.12
110.2,2512,,25.12
111.2,2512,,25.12
114.2,2515,,25.15
115.2,2520,,25.2
116.1,2515,,25.15
116.2,2515,,25.15
119,2510,,25.1
119.1,2510,,25.1
122.1,2508,,25.08
122.2,2508,,25.08
123,2506,,25.06
123.1,2506,,25.06
123.2,2506,,25.06
124,2530,,25.1
124.1,2530,,25.1
125,2538,,25.18
125.2,2538,,25.18
127,2525,,25.25
127.1,2525,,25.25
127.2,2525,,25.25
128.2,2520,,25.2
131,2522,,25.22
131.1,2522,,25.22
131.2,2522,,25.22
132,2522,,25.22
132.1,2522,,25.22
132.2,2522,,25.22
134,2523,,25.23
134.1,2523,,25.23
134.2,21123,,25.23
137.2,2538,,25.18
138.1,2523,,25.23
141,2532,,25.12
141.1,2532,,25.12
141.2,2532,,25.12
144.1,2513,,25.13
145.1,2530,,25.1
145.2,2530,,25.1
147.1,2632,,25.12
149,2536,,25.16
149.1,2536,,25.16
152,2513,,25.13
152.1,2533,,25.13
153,2536,,25.16
153.1,2536,,25.16
153.2,2536,,25.16
156.1,2535,,25.15
157.1,2538,,25.18
157.2,2538,,25.18
159,2520,,25.2
161.1,2532,,25.12
163,21108,,25.08
164,2508,,25.08
164.2,21108,,25.08
165,2506,,25.06
166,2506,,25.06
166.1,2506,,25.06
166.2,21106,,25.06
168.1,21103,,25.03
170.2,21100,,25
172.1,21103,,25.03
172.2,2603,,25.03
173,21109,,25.09
173.2,21109,,25.09
174,21109,,25.09
179.1,2532,,25.12
179.2,2532,,25.12
180,2504,,25.04
180.1,2604,,25.04
181,21198,,24.98
181.1,21198,,24.98
181.2,21198,,24.98
182,21195,,24.95
182.1,21195,,24.95
182.2,21195,,24.95
183,21195,,24.95
183.1,21195,,24.95
183.2,21195,,24.95
184,21198,,24.98
184.1,21198,,24.98
184.2,21198,,24.98
185,21103,,25.03
186.1,21193,,24.93
187,2606,,25.06
187.1,2508,,25.08
187.2,2508,,25.08
188,21103,,25.03
188.2,21103,,25.03
189,2532,,25.12
189.2,2532,,25.12
190.1,2536,,25.16
190.2,2536,,25.16
192.1,2632,,25.12
193.2,2538,,25.18
195,21108,,25.08
197,2509,,25.09
197.1,2500,,25
197.2,2509,,25.09
198,21108,,25.08
198.1,2508,,25.08
200,2530,,25.1
201.2,2533,,25.13
204,2522,,25.22
204.2,2522,,25.22
206,2623,,25.23
208.1,2529,,25.29
209.1,2528,,25.28
211,2622,,25.22
211.1,2522,,25.22
211.2,2522,,25.22
212.2,2520,,25.2
213.1,2528,,25.28
214.1,2523,,25.23
214.2,21123,,25.23
215,2622,,25.22
215.1,2622,,25.22
215.2,2522,,25.22
217.2,2535,,25.15
218,2536,,25.16
220.1,2532,,25.12
220.2,2532,,25.12
222.1,21100,,25
224,2502,,25.02
224.2,21102,,25.02
226,21193,,24.93
226.1,21193,,24.93
227,2502,,25.02
227.1,21102,,25.02
227.2,2502,,25.02
228,2606,,25.06
228.1,21106,,25.06
228.2,2606,,25.06
229.2,2530,,25.1
230.2,2536,,25.16
231.1,2533,,25.13
232.2,2523,,25.23
234,21122,,25.22
234.2,2522,,25.22
238.1,21105,,25.05
238.2,21105,,25.05
240.2,2530,,25.1
241.1,2605,,25.05
241.2,21105,,25.05
243,2506,,25.06
244.1,21103,,25.03
245.1,2502,,25.02
245.2,2602,,25.02
246,21102,,25.02
246.1,2502,,25.02
249,2513,,25.13
254,2536,,25.16
254.1,2636,,25.16
254.2,2536,,25.16
255,2536,,25.16
255.2,2536,,25.16
256,111105,,25.05
256.1,2505,,25.05
256.2,2505,,25.05
257.2,2603,,25.03
258.1,2603,,25.03
259,2608,,25.08
260,2505,,25.05
260.1,21105,,25.05
260.2,2505,,25.05
262,2532,,25.12
262.1,2532,,25.12
262.2,2532,,25.12
263,21109,,25.09
263.2,21108,,25.08
264.1,2630,,25.1
264.2,2530,,25.1
265.1,2536,,25.16
265.2,2536,,25.16
266.1,2536,,25.16
267.1,21109,,25.09
267.2,21109,,25.09
269.2,2520,,25.2
271,2622,,25.22
271.1,2522,,25.22
271.2,2522,,25.22
272.1,2526,,25.26
274,2525,,25.25
274.1,2525,,25.25
274.2,2625,,25.25
275,2525,,25.25
275.1,2525,,25.25
275.2,2525,,25.25
277.2,2630,,25.1
278,2609,,25.09
278.1,2509,,25.09
278.2,2509,,25.09
279.1,2609,,25.09
279.2,21109,,25.09
280.2,21104,,25.04
281,21102,,25.02
281.1,21102,,25.02
281.2,21102,,25.02
282,21198,,24.98
282.1,21198,,24.98
282.2,21198,,24.98
283,2505,,25.05
283.1,21105,,25.05
284.1,2503,,25.03
285,21105,,25.05
285.1,21105,,25.05
285.2,111105,,25.05
286.2,2508,,25.08
287,11604,,25.04
287.1,111104,,25.04
287.2,21104,,25.04
288.1,2606,,25.06
289,21104,,25.04
289.2,2504,,25.04
290.1,21104,,25.04
291.2,21103,,25.03
292,21109,,25.09
292.1,21199,,24.99
292.2,21199,,24.99
293,2602,,25.02
293.1,21102,,25.02
293.2,21102,,25.02
294.1,21199,,24.99
294.2,21199,,24.99
295,2602,,25.02
295.1,21102,,25.02
295.2,2602,,25.02
296,21106,,25.06
296.1,111106,,25.06
296.2,2506,,25.06
297,21108,,25.08
298,2608,,25.08
298.1,21108,,25.08
298.2,21108,,25.08
300,2534,,25.14
