frame,f1 flow,f2 flow
258,25.081818181818182,23.26
259,25.112000000000002,23.23
260,25.12,23.24
261,25.111,23.27
262,25.154,23.26
263,25.16,23.21
264,25.14,23.24
265,25.14,23.23
266,25.14,23.214000000000002
267,25.16,23.24
268,25.140689655172412,23.213333333333335
269,25.11655172413793,23.25
270,25.092413793103447,23.24
271,25.068275862068965,23.29
272,25.04413793103448,23.33
273,25.02,23.356666666666666
274,25.08,23.39
275,25.09,23.33
276,25.15,23.3
277,25.18,23.3
278,25.249090909090906,23.34
279,25.22,23.34
280,25.193,23.29
281,25.28,23.21
282,25.24,23.25
283,25.22,23.25
284,25.05,23.26684210526316
285,25.046875,23.287894736842105
286,25.04375,23.21
287,25.040625,23.3
288,25.016000000000002,23.29
289,24.994,23.29
290,24.99,23.24
291,24.9945,23.21
292,24.9995,23.24
293,25.116999999999997,23.22
294,25.214,23.25
295,25.22,23.24
296,25.132,23.25
297,25.12,23.22
298,25.18,23.28
299,25.10727272727273,23.285
300,25.081538461538464,23.29
