frame,f1 flow,f2 flow
235,25.852380952380955,23.3
236,25.85905882352941,23.36
237,25.807882352941174,23.30666666666667
238,25.75670588235294,23.33
239,25.705529411764704,23.35
240,25.65435294117647,23.36
241,25.603176470588235,23.342222222222222
242,25.552,23.34285714285714
243,25.500823529411765,23.34642857142857
244,25.44964705882353,23.35
245,25.398470588235295,23.4
246,25.34729411764706,23.43
247,25.296117647058825,23.412222222222223
248,25.24494117647059,23.39
249,25.19376470588235,23.4
250,25.142588235294117,23.370526315789473
251,25.09141176470588,23.333684210526314
252,25.040235294117647,23.35
253,25.03,23.34
254,25.03,23.33
255,25.025932203389832,23.33
256,25.02084745762712,23.354827586206895
257,25.015762711864408,23.38586206896552
258,25.010677966101696,23.41689655172414
259,25.005593220338984,23.41
260,25.00050847457627,23.35
261,25.008,23.32
262,25.018,23.292727272727273
263,25.02,23.26
264,25.024761904761906,23.22
265,25.02952380952381,23.238333333333333
266,25.066,23.26125
267,25.05578947368421,23.284166666666664
268,25.04,23.30708333333333
269,25.07,23.33
270,25.061666666666664,23.33
271,25.06,23.383333333333333
272,25.028,23.36777777777778
273,25.02,23.34
274,25.05333333333333,23.39
275,25.086666666666666,23.36
276,25.06967741935484,23.35
277,25.047096774193548,23.330000000000002
278,25.024516129032257,23.305
279,25.02,23.28
280,25.02457627118644,23.26
281,25.029661016949152,23.24111111111111
282,25.034745762711864,23.23
283,25.039830508474576,23.20909090909091
284,25.04491525423729,23.182954545454546
285,25.05,23.15681818181818
286,25.03095238095238,23.130681818181817
287,25.011904761904763,23.104545454545455
288,25.01,23.07840909090909
289,25.01406779661017,23.052272727272726
290,25.019152542372883,23.026136363636365
291,25.024237288135595,23.0
292,25.029322033898303,23.23
293,25.034406779661015,23.23
294,25.039491525423728,23.254
295,25.04,23.215555555555557
296,25.04,23.214736842105264
297,25.04,23.22
298,25.04,23.23
299,25.04,23.22
300,25.04,23.25
